category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month,collection_location,collection_date
anti-social-behaviour,Force,"{'latitude': '51.520368', 'street': {'id': 1696497, 'name': 'On or near Star Lane'}, 'longitude': '0.004325'}",,,,127549158,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.519376', 'street': {'id': 1694062, 'name': 'On or near Watts Grove'}, 'longitude': '-0.019300'}",,,,127549291,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.501079', 'street': {'id': 1693461, 'name': 'On or near Manilla Street'}, 'longitude': '-0.024301'}",,,,127550299,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.511100', 'street': {'id': 1697375, 'name': 'On or near Hoy Street'}, 'longitude': '0.013041'}",,,,127550595,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.522234', 'street': {'id': 1694861, 'name': 'On or near Empson Street'}, 'longitude': '-0.012286'}",,,,127550175,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.513138', 'street': {'id': 1695817, 'name': 'On or near New Village Avenue'}, 'longitude': '-0.001988'}",,,,127550942,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.515754', 'street': {'id': 1693587, 'name': 'On or near Cotall Street'}, 'longitude': '-0.023147'}",,,,127551408,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.508090', 'street': {'id': 1697185, 'name': 'On or near Tidal Basin Road'}, 'longitude': '0.015026'}",,,,127551477,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.520972', 'street': {'id': 1696801, 'name': 'On or near Addington Road'}, 'longitude': '0.007378'}",,,,127551661,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.505193', 'street': {'id': 1694128, 'name': 'On or near North Colonnade'}, 'longitude': '-0.018720'}",,,,127551756,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.505114', 'street': {'id': 1693749, 'name': 'On or near Canary Wharf'}, 'longitude': '-0.020928'}",,,,127552035,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.497968', 'street': {'id': 1695622, 'name': 'On or near Blackwall Tunnel Approach'}, 'longitude': '0.001685'}",,,,127551803,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.509810', 'street': {'id': 1694428, 'name': 'On or near Woodstock Terrace'}, 'longitude': '-0.015709'}",,,,127551982,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.517262', 'street': {'id': 1697368, 'name': 'On or near Maud Street'}, 'longitude': '0.012419'}",,,,127552354,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.505193', 'street': {'id': 1694128, 'name': 'On or near North Colonnade'}, 'longitude': '-0.018720'}",,,,127552655,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.512401', 'street': {'id': 1697470, 'name': 'On or near Turner Street'}, 'longitude': '0.013242'}",,,,127553020,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.518741', 'street': {'id': 1693947, 'name': 'On or near Gale Street'}, 'longitude': '-0.020582'}",,,,127552796,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.512725', 'street': {'id': 1697271, 'name': 'On or near Shirley Street'}, 'longitude': '0.012175'}",,,,127553489,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.508488', 'street': {'id': 1695874, 'name': 'On or near John Smith Mews'}, 'longitude': '-0.001947'}",,,,127553390,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.517490', 'street': {'id': 1697340, 'name': 'On or near Mona Street'}, 'longitude': '0.013265'}",,,,127553709,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.520154', 'street': {'id': 1694254, 'name': 'On or near Violet Road'}, 'longitude': '-0.017450'}",,,,127553815,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.513781', 'street': {'id': 1693471, 'name': 'On or near Stainsby Road'}, 'longitude': '-0.024530'}",,,,127553988,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.516204', 'street': {'id': 1693766, 'name': 'On or near Guthridge Close'}, 'longitude': '-0.020548'}",,,,127554361,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.508090', 'street': {'id': 1697185, 'name': 'On or near Tidal Basin Road'}, 'longitude': '0.015026'}",,,,127555189,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.500528', 'street': {'id': 1693599, 'name': 'On or near Byng Street'}, 'longitude': '-0.023086'}",,,,127555272,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.518131', 'street': {'id': 1693654, 'name': 'On or near Furze Street'}, 'longitude': '-0.021762'}",,,,127555375,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.520154', 'street': {'id': 1694254, 'name': 'On or near Violet Road'}, 'longitude': '-0.017450'}",,,,127555380,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.504623', 'street': {'id': 1694351, 'name': 'On or near Supermarket'}, 'longitude': '-0.016299'}",,,,127555716,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.504540', 'street': {'id': 1694065, 'name': 'On or near South Colonnade'}, 'longitude': '-0.018892'}",,,,127555292,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.517770', 'street': {'id': 1693953, 'name': 'On or near Hawgood Street'}, 'longitude': '-0.020610'}",,,,127555321,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.513898', 'street': {'id': 1695000, 'name': 'On or near Tayburn Close'}, 'longitude': '-0.010199'}",,,,127556525,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.517692', 'street': {'id': 1693907, 'name': 'On or near Invicta Close'}, 'longitude': '-0.020800'}",,,,127555772,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.498565', 'street': {'id': 1696821, 'name': 'On or near East Parkside'}, 'longitude': '0.008296'}",,,,127556575,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.514733', 'street': {'id': 1697537, 'name': 'On or near Murdock Close'}, 'longitude': '0.015175'}",,,,127556739,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.508688', 'street': {'id': 1694837, 'name': 'On or near Harrow Lane'}, 'longitude': '-0.012674'}",,,,127556975,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.513781', 'street': {'id': 1693471, 'name': 'On or near Stainsby Road'}, 'longitude': '-0.024530'}",,,,127556993,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.516308', 'street': {'id': 1694969, 'name': 'On or near Spey Street'}, 'longitude': '-0.011276'}",,,,127558130,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.514444', 'street': {'id': 1696955, 'name': 'On or near Canning Town Bus Station'}, 'longitude': '0.008432'}",,,,127558133,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.513781', 'street': {'id': 1693471, 'name': 'On or near Stainsby Road'}, 'longitude': '-0.024530'}",,,,127558149,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.502404', 'street': {'id': 1694655, 'name': 'On or near Park Drive'}, 'longitude': '-0.013826'}",,,,127558433,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.508090', 'street': {'id': 1697185, 'name': 'On or near Tidal Basin Road'}, 'longitude': '0.015026'}",,,,127558458,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.516219', 'street': {'id': 1694239, 'name': 'On or near Brabazon Street'}, 'longitude': '-0.018212'}",,,,127558803,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.510075', 'street': {'id': 1696753, 'name': 'On or near Lower Lea Crossing'}, 'longitude': '0.007288'}",,,,127558743,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.510311', 'street': {'id': 1695159, 'name': 'On or near Woolmore Street'}, 'longitude': '-0.009202'}",,,,127558977,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.515174', 'street': {'id': 1697532, 'name': 'On or near Vincent Street'}, 'longitude': '0.015108'}",,,,127559000,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.520972', 'street': {'id': 1696801, 'name': 'On or near Addington Road'}, 'longitude': '0.007378'}",,,,127558781,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.519713', 'street': {'id': 1696520, 'name': 'On or near Sycamore Close'}, 'longitude': '0.005291'}",,,,127559308,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.514065', 'street': {'id': 1696999, 'name': 'On or near Parking Area'}, 'longitude': '0.010044'}",,,,127559785,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.517632', 'street': {'id': 1693979, 'name': 'On or near Pioneer Close'}, 'longitude': '-0.018266'}",,,,127553582,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.511719', 'street': {'id': 1694734, 'name': 'On or near Susannah Street'}, 'longitude': '-0.013205'}",,,,127559733,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.509826', 'street': {'id': 1693145, 'name': 'On or near Trinidad Street'}, 'longitude': '-0.027857'}",,,,127558041,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.511522', 'street': {'id': 1694018, 'name': 'On or near Annabel Close'}, 'longitude': '-0.019137'}",,,,127557167,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.509826', 'street': {'id': 1693145, 'name': 'On or near Trinidad Street'}, 'longitude': '-0.027857'}",,,,127556774,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.516219', 'street': {'id': 1694239, 'name': 'On or near Brabazon Street'}, 'longitude': '-0.018212'}",,,,127556559,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.508196', 'street': {'id': 1696048, 'name': 'On or near Jamestown Way'}, 'longitude': '0.000923'}",,,,127556405,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.500528', 'street': {'id': 1693599, 'name': 'On or near Byng Street'}, 'longitude': '-0.023086'}",,,,127545909,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.516204', 'street': {'id': 1693766, 'name': 'On or near Guthridge Close'}, 'longitude': '-0.020548'}",,,,127544584,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.499739', 'street': {'id': 1693849, 'name': 'On or near Mastmaker Road'}, 'longitude': '-0.021074'}",,,,127542898,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.501266', 'street': {'id': 1696711, 'name': 'On or near Cutter Lane'}, 'longitude': '0.007074'}",,,,127542932,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.499261', 'street': {'id': 1696492, 'name': 'On or near Parking Area'}, 'longitude': '0.004407'}",,,,127542961,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.517490', 'street': {'id': 1697340, 'name': 'On or near Mona Street'}, 'longitude': '0.013265'}",,,,127543205,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.520368', 'street': {'id': 1696497, 'name': 'On or near Star Lane'}, 'longitude': '0.004325'}",,,,127543472,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.512745', 'street': {'id': 1694827, 'name': 'On or near Brownfield Street'}, 'longitude': '-0.011690'}",,,,127543659,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.515951', 'street': {'id': 1693352, 'name': 'On or near Thomas Road'}, 'longitude': '-0.025286'}",,,,127543730,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.496903', 'street': {'id': 1695358, 'name': 'On or near New Union Close'}, 'longitude': '-0.007625'}",,,,127543289,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.507872', 'street': {'id': 1695628, 'name': 'On or near Paul Julius Close'}, 'longitude': '-0.003818'}",,,,127544119,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.514338', 'street': {'id': 1694138, 'name': 'On or near Giraud Street'}, 'longitude': '-0.018135'}",,,,127544124,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.519342', 'street': {'id': 1693332, 'name': 'On or near Belton Way'}, 'longitude': '-0.023150'}",,,,127543991,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.519376', 'street': {'id': 1694062, 'name': 'On or near Watts Grove'}, 'longitude': '-0.019300'}",,,,127544003,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.521516', 'street': {'id': 1695116, 'name': 'On or near Gillender Street'}, 'longitude': '-0.010270'}",,,,127544022,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.515951', 'street': {'id': 1693352, 'name': 'On or near Thomas Road'}, 'longitude': '-0.025286'}",,,,127543603,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.508090', 'street': {'id': 1697185, 'name': 'On or near Tidal Basin Road'}, 'longitude': '0.015026'}",,,,127544184,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.519016', 'street': {'id': 1697281, 'name': 'On or near Comyns Close'}, 'longitude': '0.011876'}",,,,127544128,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.517809', 'street': {'id': 1693622, 'name': 'On or near Celandine Close'}, 'longitude': '-0.023462'}",,,,127543850,,2025-04,Tower Hamlets,2025-04
anti-social-behaviour,Force,"{'latitude': '51.519742', 'street': {'id': 1696012, 'name': 'On or near Nightclub'}, 'longitude': '0.003058'}",,,,127544566,,2025-04,Tower Hamlets,2025-04
bicycle-theft,Force,"{'latitude': '51.502861', 'street': {'id': 1694838, 'name': 'On or near Charter Street'}, 'longitude': '-0.012668'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",ba6b867965da064bb8eb6b32cdccaaf6fbbf6ed01d5733b1d7b12a0f01405946,127588636,,2025-04,Tower Hamlets,2025-04
bicycle-theft,Force,"{'latitude': '51.498833', 'street': {'id': 1696217, 'name': 'On or near Parking Area'}, 'longitude': '0.003164'}",,"{'category': 'Under investigation', 'date': '2025-04'}",e6994ac784593d472c41601dd49f5d9f06ec2255adc6b3d1fbdcafcd2859e37b,127633939,,2025-04,Tower Hamlets,2025-04
bicycle-theft,Force,"{'latitude': '51.513781', 'street': {'id': 1693471, 'name': 'On or near Stainsby Road'}, 'longitude': '-0.024530'}",,"{'category': 'Unable to prosecute suspect', 'date': '2025-04'}",a29b6de7be0ca94d8e6739f3cb2fe61078a5bad253063670b91f10887ef018e8,127634204,,2025-04,Tower Hamlets,2025-04
bicycle-theft,Force,"{'latitude': '51.517490', 'street': {'id': 1697340, 'name': 'On or near Mona Street'}, 'longitude': '0.013265'}",,"{'category': 'Under investigation', 'date': '2025-04'}",64919f6492a64512c2c2f8683cb4fbe7585277e9f704d06d506d916bb706c996,127634585,,2025-04,Tower Hamlets,2025-04
bicycle-theft,Force,"{'latitude': '51.498093', 'street': {'id': 1694048, 'name': 'On or near Millharbour'}, 'longitude': '-0.018941'}",,"{'category': 'Under investigation', 'date': '2025-04'}",ddb37e59b3e8505cb4dc4597c33dcf85fab0dcb526c380b9ff63e18cd1b9fe6e,127634282,,2025-04,Tower Hamlets,2025-04
bicycle-theft,Force,"{'latitude': '51.509487', 'street': {'id': 1693532, 'name': 'On or near Pennyfields'}, 'longitude': '-0.023779'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",25df8aa33b2b3ae69429f853e1f4aedea849305414abfe6b2091d02ab3277779,127634093,,2025-04,Tower Hamlets,2025-04
bicycle-theft,Force,"{'latitude': '51.505193', 'street': {'id': 1694128, 'name': 'On or near North Colonnade'}, 'longitude': '-0.018720'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",77147e6e61bbcdfe3b03bc7a78864ed0b62ee9fd3fb3d447a1d367a482d7d302,127634153,,2025-04,Tower Hamlets,2025-04
bicycle-theft,Force,"{'latitude': '51.514733', 'street': {'id': 1697537, 'name': 'On or near Murdock Close'}, 'longitude': '0.015175'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",e49e055248fe4674726fdb43265ea831c453118391f83955a291639e7f3ca679,127634218,,2025-04,Tower Hamlets,2025-04
bicycle-theft,Force,"{'latitude': '51.514017', 'street': {'id': 1693258, 'name': 'On or near Dod Street'}, 'longitude': '-0.026264'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",eb5756b0b30456d8c93d3b8c1683484984397f9eb562a2752640913f219a6a59,127634256,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.517479', 'street': {'id': 1696664, 'name': 'On or near Liverpool Road'}, 'longitude': '0.007643'}",,"{'category': 'Under investigation', 'date': '2025-04'}",b515e7e2e9ebd165016df89470569414f353b69862ec9e76c732a3163d14291d,127617070,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.512763', 'street': {'id': 1694610, 'name': 'On or near Parking Area'}, 'longitude': '-0.013794'}",,"{'category': 'Under investigation', 'date': '2025-04'}",bcfd5935f418768b06b98c33d66921776262b1b1f94e3e9c7fd8d85c8e258ad5,127621921,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.513781', 'street': {'id': 1693471, 'name': 'On or near Stainsby Road'}, 'longitude': '-0.024530'}",,"{'category': 'Under investigation', 'date': '2025-04'}",89f7394c8bc2964ba78d3ce2522837bd65dc865fe4b8ab35f092f31aa5b56481,127616977,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.508287', 'street': {'id': 1693062, 'name': 'On or near Milligan Street'}, 'longitude': '-0.028341'}",,"{'category': 'Under investigation', 'date': '2025-04'}",a019bc8de9d58ac2e2c804d467438f62613ac3eab9fb88330af5ec116e8ecabe,127614016,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.515975', 'street': {'id': 1696971, 'name': 'On or near Supermarket'}, 'longitude': '0.009321'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",36cfabc1c3cf4d24e39c949435590097e4f678c60d4da9eb4793d9260f94e0e4,127614251,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.510760', 'street': {'id': 1695141, 'name': 'On or near Pomfret Place'}, 'longitude': '-0.009701'}",,"{'category': 'Under investigation', 'date': '2025-04'}",98200a7a203006b621c97173e6cc2ba5f5bf1e005193f3c4f40ecf53fe4dfd6b,127617845,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.515975', 'street': {'id': 1696971, 'name': 'On or near Supermarket'}, 'longitude': '0.009321'}",,"{'category': 'Under investigation', 'date': '2025-04'}",cc583a6b9068c964e0a3eeaed71860dd51d0c9eb360f210b2d673ae6947a90eb,127618253,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.517399', 'street': {'id': 1697286, 'name': 'On or near Mary Street'}, 'longitude': '0.012266'}",,"{'category': 'Under investigation', 'date': '2025-04'}",2d40c4ebad078ff04b929cbd8e188045891d8c2d33d3de392cba829ecacbfe10,127618266,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.501678', 'street': {'id': 1696606, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '0.005654'}",,"{'category': 'Awaiting court outcome', 'date': '2025-04'}",2488f06be961732b5f706c698a871e7260e67b413c7638fc61ada0df9ff75e0c,127619596,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.512270', 'street': {'id': 1696954, 'name': 'On or near Brunel Street'}, 'longitude': '0.010902'}",,"{'category': 'Under investigation', 'date': '2025-04'}",80a8631f88edb3958be1a1504b7db3f01655cfb5fa1c9d8661811f6b35fd5396,127621367,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.513280', 'street': {'id': 1693616, 'name': 'On or near Hind Grove'}, 'longitude': '-0.023110'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",88e7cb563c1babb372cb42a12d2b04a2870ac393b5076b6d9fa9e7a7415dc45c,127619395,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.515836', 'street': {'id': 1697201, 'name': 'On or near Petra Way'}, 'longitude': '0.011145'}",,"{'category': 'Under investigation', 'date': '2025-04'}",0b28020bc5a49e0f04ba81772b4571158465e4c3512a5695c9c33ab634aef343,127619576,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.514291', 'street': {'id': 1697246, 'name': 'On or near Rathbone Street'}, 'longitude': '0.011581'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",cf3d2fc263c700c533efef0815106b39a0ecaa420a3cc4025c8fc0ff675a86bb,127617438,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.521516', 'street': {'id': 1695116, 'name': 'On or near Gillender Street'}, 'longitude': '-0.010270'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",11dd05a5e8babfc006745aaa7793cb7be4fcefa50cbcfc087830d41905fe42e6,127615712,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.510379', 'street': {'id': 1695470, 'name': 'On or near Clove Crescent'}, 'longitude': '-0.005265'}",,"{'category': 'Under investigation', 'date': '2025-04'}",aa576403bd661f17ddfdbad722f33e9b2b275cb6c7bbfaa4b5934bba7f516e02,127620849,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.518148', 'street': {'id': 1697035, 'name': 'On or near Ordnance Road'}, 'longitude': '0.010584'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",911d907a3d554f3cbc37f67f2b17cd8af3040bdeea9d70f1120e6ae828d83abb,127620853,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.504954', 'street': {'id': 1694097, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-0.019450'}",,"{'category': 'Under investigation', 'date': '2025-04'}",d8883d63f4bec137abcffd2358f4591240141b4b9e42354c7f2e99b7eabb7ff3,127621939,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.517409', 'street': {'id': 1694939, 'name': 'On or near Zetland Street'}, 'longitude': '-0.011487'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",e04794627ded09872d9709aa90e2fca9e615b7cb7436b9b28a691624631ee8fc,127619194,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.513232', 'street': {'id': 1696861, 'name': 'On or near Canning Town'}, 'longitude': '0.008796'}",,"{'category': 'Under investigation', 'date': '2025-04'}",7ca777b26face145c7482793b401a5587b5bd7dd85d338e00c3c8bb0f99fd093,127620952,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.501079', 'street': {'id': 1693461, 'name': 'On or near Manilla Street'}, 'longitude': '-0.024301'}",,"{'category': 'Under investigation', 'date': '2025-04'}",3130d95e13d45ea558f2eb34809cc6249adfa873127f0059cc859d33d397e741,127618531,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.514851', 'street': {'id': 1695375, 'name': 'On or near Balmore Close'}, 'longitude': '-0.007534'}",,"{'category': 'Under investigation', 'date': '2025-04'}",b4ed4cdf24ecf6c28ee59d11563c48564faa6386f48bc534a35dcb4dc80a700f,127617618,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.513743', 'street': {'id': 1696101, 'name': 'On or near Portree Street'}, 'longitude': '0.000474'}",,"{'category': 'Under investigation', 'date': '2025-04'}",e4f296fa8cb1af2b6f36d971d6481b4dfabfe561c32824ada1bb19cc0c352e8a,127619602,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.506657', 'street': {'id': 1695458, 'name': 'On or near Biscayne Avenue'}, 'longitude': '-0.005874'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",a31ab3fceb9510c6074e420083fb90b0b968439503ebe67a5d27557425b0a096,127618294,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.515392', 'street': {'id': 1695528, 'name': 'On or near Leven Road'}, 'longitude': '-0.004974'}",,"{'category': 'Under investigation', 'date': '2025-04'}",fac90065f98822d48854b95ab794c9fbf93b5b97d0893ed89c443d39d90ea97e,127621646,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.515975', 'street': {'id': 1696971, 'name': 'On or near Supermarket'}, 'longitude': '0.009321'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",322f78a97bc2da9ed3a2c50f047bf902c3c910c0d602ab093396341ceebef88e,127616259,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.517409', 'street': {'id': 1694939, 'name': 'On or near Zetland Street'}, 'longitude': '-0.011487'}",,"{'category': 'Under investigation', 'date': '2025-04'}",26f0cc23b4c84808be210d6aaa315e81f76fe1ff5386e79abe4b3c91f858f40f,127616601,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.514017', 'street': {'id': 1693258, 'name': 'On or near Dod Street'}, 'longitude': '-0.026264'}",,"{'category': 'Under investigation', 'date': '2025-04'}",94691f3213a3ef06e8ce3158bf3c5527cb5d9d8cb1560e70af6c1a259623d3dd,127616713,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.517181', 'street': {'id': 1696997, 'name': 'On or near Malmesbury Road'}, 'longitude': '0.008768'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",1083c46850bc46b0a43a4ceb6845e045383939838537bc4a189b38db1c4e3a9a,127617397,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.523887', 'street': {'id': 1695231, 'name': 'On or near Twelvetrees Crescent'}, 'longitude': '-0.008509'}",,"{'category': 'Investigation complete; no suspect identified', 'date': '2025-04'}",838b25649cf2be115d751fef04e03f088df90b405ef8f327486f58c2b2fbc550,127621299,,2025-04,Tower Hamlets,2025-04
burglary,Force,"{'latitude': '51.499049', 'street': {'id': 1694755, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-0.013281'}",,"{'category': 'Under investigation', 'date': '2025-04'}",9e037afe8f5a55b8ea9652d08f9e1e1846897ff77d147d8e6c3d6f43fb248776,127621694,,2025-04,Tower Hamlets,2025-04
